Landing page,Sessions,Session key event rate,Key events
/sv/kontakter/carl-johan-hedberg,4,0,0
/sv/kontakter/johan-lennefalk,4,0,0
/sv/kontakter/martin-skoogh,4,0,0
/sv/kontakter/per-jansson,4,0,0
/sv/kontakter/sten-lindmark,4,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/nya-jobb-till-trollhattan-nar-gkn-aerospace-investerar-600-miljoner-sek-i-ny-anlaggning,4,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/annika-stal-ny-vice-president-europa-for-business-sweden3,4,0,0
/sv/insikter/kalendarium/2025/focus-asia---sme-study-trip-to-japan-and-korea,4,0.5,2
/contacts2/maria-aguirre2,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/svenska-bolag-fortsatter-att-prestera-starkt-internationellt-trots-ett-mer-osakert-globalt-affarsklimat,3,0,0
/insights/reports/business-climate-surveys/hong-kong-sar-business-climate-survey-2025,3,0.6666666666666666,2
/insights/reports/whitepapers--guides/unlocking-opportunities-in-zimbabwes-mining-sector,3,0.3333333333333333,2
/sv/expandera-globalt/marknader/asien-och-oceanien/taiwan/konsulara-tjanster-for-svenska-medborgare,3,0.3333333333333333,2
/events/bd991d147a,3,0.3333333333333333,1
/expand-globally/business-support-services/finance-and-controlling-services,3,0.3333333333333333,1
/insights/reports/business-climate-surveys/brazil-business-climate-survey-2025,3,0.3333333333333333,1
/sv/industrier/industrials,3,0.3333333333333333,1
/sv/insikter/globala-analyser,3,0.3333333333333333,1
/sv/insikter/rapporter/whitepapers--guides/hallbar-energi-i-nederlanderna,3,0.3333333333333333,1
/sv/kontakter/jaani-heinonen,3,0.3333333333333333,1
/sv/kontakter/sverige/regionala-kontakter/region-jonkoping,3,0.3333333333333333,1
/sv/om-oss/media/pressreleaser,3,0.3333333333333333,1
/about-us/media,3,0,0
/about-us/media/press-releases/press-releases/2023/business-sweden-appoints-peter-ekdahl-as-new-vice-president--head-of-americas,3,0,0
/about-us/media/press-releases/press-releases/2024/national-university-health-system-sahlgrenska-university-hospital-and-industry-partners-astrazeneca-and-ericsson-establish-global-health-innovation-network,3,0,0
/about-us/media/press-releases/press-releases/2025/swedish-companies-continue-to-perform-well-overseas-despite-a-more-uncertain-global-business-climate,3,0,0
/about-us/organisation--governance,3,0,0
/campaign/asia-pacific-is-a-key-region-for-supply-chains,3,0,0
/contacts2/asia-pacific/australia,3,0,0
/contacts2/asia-pacific/singapore,3,0,0
/contacts2/event-contacts/johan-thuree,3,0,0
/contacts2/event-contacts/robin-roj,3,0,0
/contacts2/event-contacts/vitaliy-tsvyntarnyy,3,0,0
/contacts2/helena-barrantes-carlsson,3,0,0
/contacts2/henrik-zygmunt,3,0,0
/contacts2/johan-holmlund,3,0,0
/contacts2/lisa-ostberg,3,0,0
/sv/expandera-globalt/exportregler/exportguider,3,0.3333333333333333,3
/contacts2/marie-claire-maxwell,3,0,0
/contacts2/mats-shore,3,0,0
/contacts2/mea/west-africa,3,0,0
/contacts2/moa-stahlberg,3,0,0
/contacts2/monica-sommarvinge,3,0,0
/contacts2/sweden/hq/stockholm,3,0,0
/events/ba95896e32,3,0,0
/events/cff50d9d3b,3,0,0
/events/db78b65620,3,0,0
/events/dd8aee24ac,3,0,0
/expand-globally/business-to-government,3,0,0
/expand-globally/markets,3,0,0
/expand-globally/markets/mea_container/kenya,3,0,0
/expand-globally/sme/exportproject,3,0,0
/expand-globally/strategic-projects,3,0,0
/guider/exportguiden/tradecompliance/tradecompliancesanktioner,3,0,0
/guider/exportguiden/transporter-och-leveransvillkor/packning-och-markning,3,0,0
/guider/exportguiden/tullar-och-dokument/export-till-lander-utanfor-eu/ursprungsland,3,0,0
/guider/frihandelsguiden/avtal-per-land/marocko,3,0,0
/industries/industrials,3,0,0
/insights/articles/Smarter-heating-and-cooling-solutions-imperative-for-green-transition,3,0,0
/insights/articles/health-on-the-rise--opportunities-in-china-within-healthy-food-beverages-and-supplements,3,0,0
/insights/articles/indian-tech-giant-tcs-the-heartbeat-of-innovation-is-found-in-sweden,3,0,0
/insights/articles/swedens-smart-energy-ecosystem,3,0,0
/insights/articles/swedens-smart-industry-ecosystem,3,0,0
/insights/blog/u.s.-trade-shifts-from-globalisation-to-onshoring--a-decade-in-the-making,3,0,0
/insights/blogs/all-blogs/indian-economy-sees-healthy-post-covid-recovery-set-to-grow-by-9.2,3,0,0
/insights/blogs/us-trade-policy-shifts/US-shutdown-risks-in-2026,3,0,0
/insights/blogs/us-trade-policy-shifts/u.s.-trade-policy-shifts-tariff-updates-economic-impact-and-renewable-energy-outlook,3,0,0
/insights/blogs/us-trade-policy-shifts/u.s.-trade-shifts-steel-aluminium-tariffs-eu-response,3,0,0
/insights/client-cases/KPIT-accelerates-mobility-in-sweden,3,0,0
/insights/client-cases/atlas-copcos-market-specific-strategic-approach-boosts-growth-in-apac,3,0,0
/insights/client-cases/cellavision-push-global-expansion-with-lean-business-approach,3,0,0
/insights/client-cases/how-tiger-of-sweden-ventured-into-the-korean-market,3,0,0
/insights/client-cases/inpipes-pioneering-innovation-goes-global,3,0,0
/insights/client-cases/revitalizing-bolons-presence-in-japan,3,0,0
/insights/client-cases/telenor-connexion,3,0,0
/sv/om-oss/media,3,0.3333333333333333,3
/insights/cop/the-climate-matchmaker-for-global-action/cases/industry/sekab,3,0,0
/insights/focusasia-2024/100-business-opportunities-in-asia/2024/district-cooling-development-in-guangdong-province,3,0,0
/insights/podcasts,3,0,0
/insights/podcasts/how-is-trading--with-iran-affected-after-usa-left-the-nuclear-deal,3,0,0
/insights/reports/business-climate-surveys/Morocco-business-climate-survey-2025,3,0,0
/insights/reports/business-climate-surveys/austria-business-climate-survey-2025,3,0,0
/insights/reports/business-climate-surveys/spain-business-climate-survey-2025,3,0,0
/insights/reports/business-climate-surveys/ukraine-business-climate--survey-2025,3,0,0
/insights/reports/executive-global-insights/winning-public-tenders,3,0,0
/insights/reports/whitepapers--guides/chinas-overcapacity-problem-what-swedish-companies-need-to-know,3,0,0
/invest-in-sweden/sweden/partners-in-sweden,3,0,0
/konto,3,0,0
/public/events/fbea594436/pages/aa0649aa9d,3,0,0
/sv/brand--design-guidelines,3,0,0
/sv/expandera-globalt/business-support-services/centrala-och-flexibla-arbetsplatser-i-varlden,3,0,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/frihandelsregler,3,0,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/internationell-handel-och-logistik--ett-strategiskt-angreppssatt,3,0,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/leverantorsdeklaration,3,0,0
/sv/expandera-globalt/handel-och-utveckling/helpdesk-for-ansvarsfullt-foretagande,3,0,0
/sv/expandera-globalt/kontakta-en-radgivare,3,0,0
/sv/expandera-globalt/marknader/europa_container/spanien,3,0,0
/sv/expandera-globalt/marknader/europa_container/turkiet,3,0,0
/sv/expandera-globalt/marknader/nord-och-sydamerika/chile,3,0,0
/sv/expandera-globalt/sales-acceleration,3,0,0
/sv/industrier/transport,3,0,0
/sv/insikter,3,0,0
/sv/insikter/artiklar/hur-sverige-loste-det-storsta-solprojektet-i-afrika-soder-om-sahara,3,0,0
/sv/insikter/artiklar/kinas-corporate-social-credit-system--risk-och-mojlighet-for-svenska-foretag,3,0,0
/sv/insikter/artiklar/liberia-en-nation-pa-vag-att-aterhamta-sig-med-stor-potential,3,0,0
/sv/insikter/artiklar/okande-halsofokus--mojligheter-i-kina-inom-halsosam-mat-dryck-och-tillskott,3,0,0
/sv/insikter/artiklar/sa-uppnar-du-framgang-med-din-e-handel-internationellt,3,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/advancing-energy-efficiency-in-the-philippines,3,0,0
/sv/insikter/globala-analyser/exportchefsindex,3,0,0
/sv/insikter/kalendarium/2025/tif/internationell-e-handel,3,0,0
/sv/insikter/kundcase/aqua-robur-tar-upp-kampen-mot-den-globala-bristen-pa-dricksvatten,3,0,0
/sv/insikter/kundcase/dana-accelererar--in-i-e-mobilitetens--era-med--en-ny-anlaggning--i-sverige,3,0,0
/sv/insikter/kundcase/laddar-varlden-enerpoly-ger-kraft-till-den-globala-expansionen,3,0,0
/sv/insikter/podcasts/belt-and-road-initiative--kinas-megaprojekt-som-aven-gynnar-svenska-bolag,3,0,0
/sv/insikter/podcasts/ett-jobb-med-hela-varlden-som-arena,3,0,0
/sv/insikter/rapporter/business-climate-surveys/danmark-business-climate-survey-2025,3,0,0
/sv/insikter/rapporter/business-climate-surveys/irland-business-climate-survey-2024,3,0,0
/sv/insikter/rapporter/business-climate-surveys/italien-business-climate-survey-2025,3,0,0
/sv/insikter/rapporter/business-climate-surveys/kina-business-climate-survey-2024,3,0,0
/sv/insikter/rapporter/executive-global-insights/brics-pa-uppgang,3,0,0
/sv/insikter/rapporter/executive-global-insights/ny-konkurrensvag-i-globala-syd,3,0,0
/sv/insikter/rapporter/whitepapers--guides/kraften-till-afrika,3,0,0
/sv/insikter/video/den-nordiska-batteriboomen,3,0,0
/sv/investera-i-sverige/onlineverktyg,3,0,0
/sv/kontakter/americas/usa/san-francisco,3,0,0
/sv/kontakter/andreas-rentner,3,0,0
/sv/kontakter/elin-hagberg,3,0,0
/sv/kontakter/emma-broms,3,0,0
/sv/kontakter/hans-olof-rauman,3,0,0
/sv/kontakter/linda-laszlo-ek,3,0,0
/sv/kontakter/marcus-kuusinen,3,0,0
/sv/kontakter/rickard-levin,3,0,0
/sv/kontakter/sverige/regionala-kontakter/andreas-bergeli,3,0,0
/sv/om-oss/media/pressbilder,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2022/nu-forstarker-business-sweden-organisationen-med-tva-nya-chefer,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2022/svenska-startups-och-stjarnbolag-deltar-i-africa-innovation-race-sveriges-storsta-tech-inriktade-naringslivsdelegation-till-kapstaden-24-29-april,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/business-sweden-inviger-nytt-kontor-i-sydafrika,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/business-sweden-vaxlar-upp-i-indien-med-ett-tredje-kontor-och-utser-sofia-hogman-till-ny-handelssekreterare-och-landschef,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-valkomnar-ny-agare-av-northvolts-konkursbo,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/regeringens-nya-uppdrag-till-business-sweden-med-anledning-av-northvolts-konkurs,3,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/sara-af-ekenstam-ny-cfo-for-business-sweden,3,0,0
/insights/cop/the-climate-matchmaker-for-global-action/cases/energy/ingrid-capacity,3,0,0
/guider/exportguiden/tullar-och-dokument/export-till-lander-utanfor-eu/temporar-export,2,0,0
/umbraco/Surface/Course/ViewCourse,2,0,0
/about-us/media/press-releases/press-releases/2023/business-sweden-appoints-maha-bouzeid-as-new-vice-president-and-head-of-region-sweden--mea,2,0.5,1
/guider/e-handelsguiden/landinformation/island,2,0.5,1
/insights/articles/sustainable-digitalisation,2,0.5,1
/insights/podcasts/a-new-way-of-making-cars---what-does-the-future-look-like,2,0.5,1
/insights/reports/business-climate-surveys/australia-business-climate-survey-2025,2,0.5,1
/insights/reports/business-climate-surveys/italy-business-climate-survey-2025,2,0.5,1
/insights/reports/business-climate-surveys/norway-business-climate-survey-2025,2,0.5,1
/insights/reports/business-climate-surveys/slovakia-business-climate-survey-20252,2,0.5,1
/insights/reports/business-climate-surveys/south-africa-business-climate-survey-20252,2,0.5,1
/sv/insikter/globala-analyser/global-business-climate-survey,2,0.5,1
/sv/insikter/rapporter/business-climate-surveys/Marocko-business-climate-survey-2025,2,0.5,1
/sv/insikter/rapporter/business-climate-surveys/portugal-business-climate-survey-2025,2,0.5,1
/sv/insikter/rapporter/business-climate-surveys/saudiarabien-business-climate-survey-2025,2,0.5,1
/about-us/media/press-releases/press-releases/2024/swedish-consortium-reveals-major-potential-of-global-impact-from-electric-supported-projects,2,0,0
/about-us/media/press-releases/press-releases/2025/business-sweden-welcomes-the-south-by-southwest-festivals-expansion-into-europe,2,0,0
/about-us/media/press-releases/press-releases/2025/more-trade-and-development-business-sweden-opens-new-office-and-leads-business-delegation-to-nigeria,2,0,0
/about-us/media/press-releases/press-releases/2025/swedens-official-non-negotiating-delegation-to-cop30-brings-together-companies-authorities-and-organisations,2,0,0
/brand--design-guidelines/video--motion,2,0,0
/campaigns/join-sweden/advanced-manufacturing,2,0,0
/campaigns/join-sweden/digital-technologies,2,0,0
/campaigns/join-sweden/join-sweden-2025,2,0,0
/campaigns/join-sweden/team-sweden,2,0,0
/campaigns/the-war-in-ukraine/how-big-is-swedens-trade-with-russia,2,0,0
/contacts2/Marcus-kuusinen,2,0,0
/contacts2/alexander-morrone,2,0,0
/contacts2/andreas-rentner,2,0,0
/contacts2/anna-hammarberg,2,0,0
/contacts2/anna-stellinger,2,0,0
/contacts2/asia-pacific/china2/shanghai,2,0,0
/contacts2/carl-johan-hedberg,2,0,0
/contacts2/david-liden,2,0,0
/contacts2/elin-ajax,2,0,0
/contacts2/elisa-alaiso,2,0,0
/contacts2/eric-baffoy,2,0,0
/contacts2/europe/united-kingdom,2,0,0
/contacts2/gustaf-bergstrom,2,0,0
/contacts2/kristian-kassabian,2,0,0
/contacts2/lotta-loosme,2,0,0
/contacts2/luciano-benitez,2,0,0
/contacts2/maha-bouzeid,2,0,0
/contacts2/massoud-biouki,2,0,0
/contacts2/max-schaaf,2,0,0
/contacts2/nathalie-thiel,2,0,0
/contacts2/nicole-skoglund,2,0,0
/contacts2/olov-hemstrom,2,0,0
/contacts2/pawan-tahlani,2,0,0
/contacts2/samira-grylin-allalou,2,0,0
/contacts2/sara-hedin,2,0,0
/contacts2/sweden/hq/ylva-berg,2,0,0
/contacts2/truda-stockenstrom,2,0,0
/events/ac9f6b716d,2,0,0
/events/bcd1c8d724,2,0,0
/events/bf9fe0c3df,2,0,0
/events/ca38c56f57,2,0,0
/events/dbd4c799c1,2,0,0
/events/dcb9539b09,2,0,0
/events/edb91f0882/login,2,0,0
/events/sweden-at-cop29,2,0,0
/expand-globally/eng-trade-facilitation,2,0,0
/expand-globally/markets/asia-pacific_container_eng/hong-kong,2,0,0
/expand-globally/markets/asia-pacific_container_eng/indonesia,2,0,0
/expand-globally/markets/asia-pacific_container_eng/malaysia,2,0,0
/expand-globally/markets/asia-pacific_container_eng/thailand,2,0,0
/expand-globally/markets/asia-pacific_container_eng/the-philippines,2,0,0
/expand-globally/markets/europe_container/germany,2,0,0
/expand-globally/markets/europe_container/italy,2,0,0
/expand-globally/markets/europe_container/ukraine,2,0,0
/expand-globally/markets/mea_container/morocco,2,0,0
/expand-globally/markets/mea_container/united-arab-emirates,2,0,0
/expand-globally/markets/supply-chain-helpdesk,2,0,0
/expand-globally/sales-acceleration,2,0,0
/expand-globally/trade--development/multilateral-procurements,2,0,0
/general-conditions-activities,2,0,0
/guider/exportguiden,2,0,0
/guider/exportguiden/exportofferten-och-affarsjuridik/allmanna-leveransbestammelser,2,0,0
/guider/exportguiden/tradecompliance,2,0,0
/guider/exportguiden/tradecompliance/penningtvatt,2,0,0
/guider/exportguiden/transporter-och-leveransvillkor,2,0,0
/guider/exportguiden/transporter-och-leveransvillkor/forsakring,2,0,0
/guider/exportguiden/transporter-och-leveransvillkor/transportorer,2,0,0
/insights/reports/executive-global-insights/winning-on-the-european-stage,2,1,2
/guider/exportguiden/tullar-och-dokument/utforsel-till-andra-eu-lander,2,0,0
/guider/exportguiden/utlandsbetalningar/risker-och-risktackning,2,0,0
/guider/frihandelsguiden/avtal-per-land/japan,2,0,0
/guider/skeppningshandboken/dokumentkrav/utanfor-eu/ata-carnet,2,0,0
/industries/consumer-goods/scale-us,2,0,0
/industries/energy/invest-in-energy-and-battery,2,0,0
/insights/articles/capturing-the-growth-of-the-taiwanese-gaming-market,2,0,0
/insights/articles/liberia-a-recovering-nation-with-abundant-potential,2,0,0
/insights/articles/nigerias-investment-playbook-for-swedish-companies,2,0,0
/insights/articles/retail-outlook-in-southeast-asia,2,0,0
/insights/articles/scanias-new-foundry-slashes-energy-consumption,2,0,0
/insights/articles/sweden-the-gateway-to-3d-printing-innovation,2,0,0
/insights/articles/swedens-smart-transport-ecosystem,2,0,0
/insights/articles/taiga-motors,2,0,0
/insights/articles/the-china-talent-challenge--how-challenging-is-it-to-attract-talents-to-join-your-company,2,0,0
/insights/blogs/all-blogs/district-heating,2,0,0
/insights/blogs/us-trade-policy-shifts/u.s.-trade-shifts-navigating-trumps-liberation-day-policies,2,0,0
/insights/calendar/2023/india-sweden-innovations-accelerator-2023,2,0,0
/insights/calendar/2025/mwc-mobile-world-congress,2,0,0
/insights/client-cases/all-systems-go-sobi-gets-plug-and-play-support-in-australia,2,0,0
/insights/client-cases/carmentaautomotive-captures-driverless-future-in-europe-and-the-us,2,0,0
/insights/client-cases/dana-accelerates-into-e-mobility-era-with-a-new-facility-in-sweden,2,0,0
/insights/client-cases/eql-pharma,2,0,0
/insights/client-cases/neogap-unlocks-us-opportunities-for-cancer-care-innovation,2,0,0
/insights/client-cases/personalkollen-has-successfully-validated-its-product-with-key-partners,2,0,0
/insights/client-cases/ready-set-print...-gkn-aerospace-bets-big-on-additive-manufacturing-in-sweden,2,0,0
/insights/client-cases/runius-design-scales-growth-in-china,2,0,0
/insights/client-cases/scania-improves-public-transportation-and-sustainable-mobility-in-west-africa,2,0,0
/insights/client-cases/tuning-into-africa-addstep-brings-music-platform-to-nigeria,2,0,0
/insights/client-cases/univrses,2,0,0
/insights/cop/the-climate-matchmaker-for-global-action/cases/enablers/doconomy,2,0,0
/insights/cop/the-climate-matchmaker-for-global-action/cases/transport/team-sweden,2,0,0
/insights/reports/whitepapers--guides/navigating-corruption-in-kenya,2,1,2
/insights/reports/business-climate-surveys/china-business-climate-survey-2024,2,0,0
/insights/reports/business-climate-surveys/colombia-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/denmark-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/ireland-business-climate-survey-2024,2,0,0
/insights/reports/business-climate-surveys/kenya-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/mexico-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/poland-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/portugal-business-climate-survey-2025,2,0,0
/insights/reports/business-climate-surveys/turkiye-business-climate-survey-2025,2,0,0
/insights/reports/whitepapers--guides,2,0,0
/insights/reports/whitepapers--guides/seizing-opportunities-in-angola,2,0,0
/insights/reports/whitepapers--guides/the-krona-and-swedish-exports,2,0,0
/insights/reports/whitepapers--guides/the-swedish-life-science-sector-overview,2,0,0
/insights/video/is-the-asia-pacific-your-next-export-destination,2,0,0
/invest-in-sweden/online-tools/international-trade-comparison,2,0,0
/public/events/ba95896e32/pages/ae7d22c354,2,0,0
/public/events/bfb0a93ef3/pages/cb94dd259d,2,0,0
/public/events/eb0eb9588d/pages/dd0736663b,2,0,0
/public/events/sweden-at-cop29/seminars,2,0,0
/public/events/sweden-at-cop30/companies/ca0e9bf5df,2,0,0
/public/events/sweden-at-cop30/seminars,2,0,0
/public/events/sweden-at-cop30/seminars/ab8626c7c8,2,0,0
/public/events/sweden-at-cop30/seminars/cf8c8e7d05,2,0,0
/rules-of-origin-tool,2,0,0
/sv/brand--design-guidelines/typography,2,0,0
/sv/campaigns/bio/etablera-ditt-foretag-i-asien,2,0,0
/sv/campaigns/bio/ta-den-enkla-vagen-till-usa,2,0,0
/sv/expandera-globalt/exportregler/kursbeskrivningar/export-i-praktiken-for-saljare,2,0,0
/sv/expandera-globalt/marknader/asien-och-oceanien/taiwan/konsulara-tjanster-for-svenska-medborgare/pass-och-korkort,2,0,0
/sv/expandera-globalt/marknader/europa,2,0,0
/sv/expandera-globalt/marknader/europa_container/italien,2,0,0
/sv/expandera-globalt/marknader/europa_container/norge,2,0,0
/sv/expandera-globalt/marknader/europa_container/storbritannien,2,0,0
/sv/expandera-globalt/marknader/mellanostern-och--afrika/nigeria,2,0,0
/sv/expandera-globalt/marknader/mellanostern-och--afrika_container/marocko,2,0,0
/sv/expandera-globalt/marknader/mellanostern-och--afrika_container/nigeria,2,0,0
/sv/expandera-globalt/marknader/mellanostern-och--afrika_container/sydafrika,2,0,0
/sv/expandera-globalt/sme/exportprojekt,2,0,0
/sv/industrier/consumer-goods,2,0,0
/sv/industrier/digital-technologies,2,0,0
/sv/industrier/life-science/investera-i-life-science,2,0,0
/sv/industrier/materials,2,0,0
/sv/insikter/artiklar/motstandskraftiga-vastafrika-att-vanda-utmaningar-till-mojligheter,2,0,0
/sv/insikter/artiklar/nigeria-en-hotspot-for-mode,2,0,0
/sv/insikter/artiklar/sverige-behover-utlandska-investeringar-mer-an-nagansin,2,0,0
/sv/insikter/artiklar/sveriges-ekosystem-for-digital-teknik,2,0,0
/sv/insikter/blogs/us-trade-policy-shifts/trade-talks-ramp-up-amid-tariff-pause,2,0,0
/sv/insikter/cop,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/Healthcare-Development,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/India-Sweden-Green-Transition-Partnership,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/bio-korea-in-may-2025,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/green-port-thailand,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/growing-healthcare-infrastructure-in-india,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/opportunities-for-swedish-aviation-innovation-in-upcoming-changi-airport-terminal-5,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/supporting-singapores-smarter-and-greener-port-ambitions-with-swedish-solutions,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/thailands-renewable-energy-transition,2,0,0
/sv/insikter/focusasia-2024/100-affarsmojligheter-asien/2024/transforming-rail-infrastructure-in-the-philippines,2,0,0
/sv/insikter/kalendarium/2025/affarsmojligheter-i-asien-falun,2,0,0
/sv/insikter/kalendarium/2025/tif/webinar-pem-konventionen---vad-galler-fran-den-1-januari,2,0,0
/sv/insikter/kundcase/Inpipes-banbrytande-innovation-lanseras-globalt,2,0,0
/sv/insikter/kundcase/klara-fardiga-skriv-ut...-gkn-aerospace-satsar-stort-pa-additiv-tillverkning-i-sverige,2,0,0
/sv/insikter/kundcase/scania-forbattrar-kollektivtrafik-och-hallbar-mobilitet-i-vastafrika,2,0,0
/sv/insikter/podcasts/iran-och-mexiko,2,0,0
/sv/insikter/podcasts/new-trends-in-the-swedish-retail-market,2,0,0
/sv/insikter/rapporter/business-climate-surveys/brasilien-business-climate-survey-2025,2,0,0
/sv/insikter/rapporter/business-climate-surveys/peru-business-climate-survey-2025,2,0,0
/sv/insikter/rapporter/executive-global-insights/att-vinna-offentliga-upphandlingar,2,0,0
/sv/insikter/rapporter/executive-global-insights/karnkraftens-nya-horisont,2,0,0
/sv/insikter/rapporter/whitepapers--guides/i-korselden-mellan-usa-och-kina,2,0,0
/sv/insikter/video/webinar-utmaningar-och-mojligheter-vid-internationell-expansion,2,0,0
/sv/investera-i-sverige/sverige,2,0,0
/sv/kontakter/anders-tofte,2,0,0
/sv/kontakter/andrea-staxberg,2,0,0
/sv/kontakter/anna-hammarberg,2,0,0
/sv/kontakter/anthonia-adenaya-huard,2,0,0
/sv/kontakter/asien-och-oceanien/kina/shanghai,2,0,0
/sv/kontakter/camilla-mellander,2,0,0
/sv/kontakter/carsten-gronblad,2,0,0
/sv/kontakter/christian-weckman,2,0,0
/sv/kontakter/elma-delic,2,0,0
/sv/kontakter/emil-akander,2,0,0
/sv/kontakter/emma-hemmingson,2,0,0
/sv/kontakter/event-kontakter/elina-uebel,2,0,0
/sv/kontakter/event-kontakter/louise-bengtsson,2,0,0
/sv/kontakter/gustaf-sandegren,2,0,0
/sv/kontakter/jenny-kjellberg-invest,2,0,0
/sv/kontakter/joakim-abeleen,2,0,0
/sv/kontakter/klas-arvidsson,2,0,0
/sv/kontakter/magnus-blondell,2,0,0
/sv/kontakter/maja-zoric,2,0,0
/sv/kontakter/martin-jonsson,2,0,0
/sv/kontakter/moa-stahlberg,2,0,0
/sv/kontakter/nebe-almayahi,2,0,0
/sv/kontakter/peter-hjertsson,2,0,0
/sv/kontakter/robin-pettersson,2,0,0
/sv/kontakter/samira-grylin-allalou,2,0,0
/sv/kontakter/sverige/gbd/gabriella-danielsson,2,0,0
/sv/kontakter/sverige/hq/charlotte-rylme,2,0,0
/sv/kontakter/sverige/hq/maria-karnerud,2,0,0
/sv/kontakter/sverige/regionala-kontakter/kristina-kockum,2,0,0
/sv/kontakter/sverige/regionala-kontakter/linus-nissen,2,0,0
/sv/kontakter/sverige/regionala-kontakter/region-vastra-gotaland,2,0,0
/sv/kontakter/sverige/trade-facilitation/carin-skoglar,2,0,0
/sv/kontakter/ulf-rudebark,2,0,0
/sv/kontakter/vlad-mansson,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/26-svenska-foretag-ingar-i-business-swedens-naringslivsdelegation-till-estland,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/business-sweden-utser-maha-bouzeid-till-ny-regionchef-for-sverige-och-mellanostern--afrika-mea,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2023/hundratals-nya-jobb-till-karlskrona-nar-det-danska-bolaget-nkt-investerar-i-hogspanningsfabrik,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/molnleverantoren-coreweave-etablerar-sig-i-sverige,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2024/ny-affarsguide-till-nato-for-nordiska-foretag-sverige-och-finland-ar-nu-pa-insidan,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-och-di-gasell-i-fornyat-partnerskap-for-att-lyfta-entreprenorskap-i-sverige,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/business-sweden-valkomnar-det-nya-frihandelsavtalet-mellan-eu-och-indonesien,2,0,0
/sv/om-oss/media/pressreleaser/pressreleaser/2025/stort-intresse-for-svensk-gron-teknik-i-washington-dc,2,0,0
/insights/podcasts/how-sweden-is-shaping-the-future-of-mobility,2,0,0
/events/dd24af4890,1,0,0
/try-swedish-2.0/news-and-insights/semla-pastry-filled-with-whipped-cream-and-almond-paste,1,0,0
/insights/reports/executive-global-insights/reinventing-the-future-of-mining,1,1,2
/insights/reports/whitepapers--guides/usa-fda-handbok,1,1,2
/contacts2/europe/france,1,1,1
/events/cbaae588b6,1,1,1
/forms/US-trade-policy-shifts-signup,1,1,1
/forms/contact-form2,1,1,1
/guider/exportguiden/tradecompliance/duedilligence,1,1,1
/guider/frihandelsguiden/avtal-per-land/albanien,1,1,1
/guider/frihandelsguiden/generella-ursprungsregler/sammanlaggningar-av-bearbetningar,1,1,1
/insights/global-analysis/site-selection,1,1,1
/insights/reports/business-climate-surveys/finland-business-climate-survey-2025,1,1,1
/insights/reports/business-climate-surveys/peru-business-climate-survey-2025,1,1,1
/insights/reports/business-climate-surveys/philippines-business-climate-survey-20252,1,1,1
/insights/reports/business-climate-surveys/singapore-business-climate-survey-2025,1,1,1
/insights/reports/whitepapers--guides/sharp-growth-for-the-nordic-data-centre-market,1,1,1
/public/events/db78b65620/pages/da0c6f0914,1,1,1
/public/events/sweden-at-cop30/seminars/schedule,1,1,1
/sv/expandera-globalt/marknader/asien-och-oceanien_container/kina,1,1,1
/sv/insikter/rapporter/business-climate-surveys/business-climate-survey-frankrike-2023,1,1,1
